Entity1,Relationship,Entity2,Evidence,Evidence URL
VD12,Receptor,SER-2,"Donnelly et al., 2013",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3614513/
VD13,Neuropeptide,FLP-11,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
VD13,Neuropeptide,NTC-1,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
VD13,Receptor,DOP-3,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VD13,Receptor,MOD-1,"Gurel et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3512144/
VD13,Receptor,NPR-1,"Coates & de Bono, 2002",https://www.ncbi.nlm.nih.gov/pubmed/12410311
VD13,Receptor,SER-2,"Donnelly et al., 2013",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3614513/
VD2,Neuropeptide,FLP-11,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
VD2,Neuropeptide,NTC-1,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
VD2,Receptor,DOP-3,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VD2,Receptor,MOD-1,"Gurel et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3512144/
VD2,Receptor,NPR-1,"Coates & de Bono, 2002",https://www.ncbi.nlm.nih.gov/pubmed/12410311
VD2,Receptor,SER-2,"Donnelly et al., 2013",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3614513/
VD3,Neuropeptide,FLP-11,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
VD3,Neuropeptide,NTC-1,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
VD3,Receptor,DOP-3,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VD3,Receptor,MOD-1,"Gurel et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3512144/
VD3,Receptor,NPR-1,"Coates & de Bono, 2002",https://www.ncbi.nlm.nih.gov/pubmed/12410311
VD3,Receptor,SER-2,"Donnelly et al., 2013",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3614513/
VD4,Neuropeptide,FLP-11,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
VD4,Neuropeptide,NTC-1,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
VD4,Receptor,DOP-3,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VD4,Receptor,MOD-1,"Gurel et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3512144/
VD4,Receptor,NPR-1,"Coates & de Bono, 2002",https://www.ncbi.nlm.nih.gov/pubmed/12410311
VD4,Receptor,SER-2,"Donnelly et al., 2013",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3614513/
VD5,Neuropeptide,FLP-11,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
VD5,Neuropeptide,NTC-1,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
VD5,Receptor,DOP-3,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VD5,Receptor,MOD-1,"Gurel et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3512144/
VD5,Receptor,NPR-1,"Coates & de Bono, 2002",https://www.ncbi.nlm.nih.gov/pubmed/12410311
VD5,Receptor,SER-2,"Donnelly et al., 2013",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3614513/
VD6,Neuropeptide,FLP-11,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
VD6,Neuropeptide,NTC-1,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
VD6,Receptor,DOP-3,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VD6,Receptor,MOD-1,"Gurel et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3512144/
VD6,Receptor,NPR-1,"Coates & de Bono, 2002",https://www.ncbi.nlm.nih.gov/pubmed/12410311
VD6,Receptor,SER-2,"Donnelly et al., 2013",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3614513/
VD7,Neuropeptide,FLP-11,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
VD7,Neuropeptide,NTC-1,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
VD7,Receptor,DOP-3,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VD7,Receptor,MOD-1,"Gurel et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3512144/
VD7,Receptor,NPR-1,"Coates & de Bono, 2002",https://www.ncbi.nlm.nih.gov/pubmed/12410311
VD7,Receptor,SER-2,"Donnelly et al., 2013",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3614513/
VD8,Neuropeptide,FLP-11,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
VD8,Neuropeptide,NTC-1,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
VD8,Receptor,DOP-3,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VD8,Receptor,MOD-1,"Gurel et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3512144/
VD8,Receptor,NPR-1,"Coates & de Bono, 2002",https://www.ncbi.nlm.nih.gov/pubmed/12410311
VD8,Receptor,SER-2,"Donnelly et al., 2013",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3614513/
VD9,Neuropeptide,FLP-11,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
VD9,Neuropeptide,NTC-1,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
VD9,Receptor,DOP-3,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VD9,Receptor,MOD-1,"Gurel et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3512144/
VD9,Receptor,NPR-1,"Coates & de Bono, 2002",https://www.ncbi.nlm.nih.gov/pubmed/12410311
VD9,Receptor,SER-2,"Donnelly et al., 2013",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3614513/
